Latitude,Longitude,Label,Type
52.0615546,1.2363857,9,Event
51.5245998,-0.0816266,21,Event
51.5182638,-0.0829246,21,Event
50.3745284,-4.1406465,20,Event
51.5191363,-0.1190231,21,Event
51.4941,0.0828,21,Event
53.8066815,-1.5550328,1,Event
51.5349086,-0.1216933,21,Event
52.341186,-1.330203,0,Event
55.8427116,-4.2687452,2,Event
51.518718,-0.1447564,21,Event
50.7836712,0.270926,3,Event
50.8420449,-0.1198916,3,Event
52.132571,0.2057,31,Event
53.4833089,-2.2329376,29,Event
52.1946331,-2.2235179,30,Event
51.7521579,-1.2619056,27,Event
55.923077,-3.1717226,14,Event
53.7917014,-1.7621302,1,Event
52.4214318,-1.4654216,0,Event
54.9143492,-1.4393065,22,Event
51.5043555,-0.1258462,21,Event
53.462472,-1.967044,29,Event
52.3291122,-0.1809777,31,Event
51.5136177,-0.1158742,21,Event
51.5135818,-0.1158446,21,Event
51.4947429,-0.0631839,21,Event
53.4773135,-2.2549624,29,Event
51.4782085,-3.1826341,7,Event
50.0490396,-5.1830784,20,Event
51.5003469,-0.1948178,21,Event
51.5180124,-0.1228642,21,Event
51.4976585,-0.0490796,21,Event
51.525795,-0.1453701,21,Event
51.5105481,-0.0847719,21,Event
51.5185508,-0.0861143,21,Event
51.5207507,-0.0831117,21,Event
53.4674583,-2.2339489,29,Event
51.5169327,-0.0785259,21,Event
51.4629407,-2.6235847,16,Event
51.0833,-4.0636,7,Event
51.497711,-0.176295,21,Event
53.5775291,-2.4313305,29,Event
53.4713748,-2.2413917,29,Event
52.194317,0.134587,31,Event
52.4067962,-1.7964631,26,Event
51.4031134,-0.303931,5,Event
51.5237833,-0.1047939,21,Event
51.5160074,-0.1644426,21,Event
51.5349086,-0.1216933,21,Event
51.5272507,-0.086964,21,Event
51.5160074,-0.1644426,21,Event
51.5017355,0.0055388,21,Event
51.4941,0.0828,21,Event
51.5291508,-0.0785026,21,Event
52.8298913,-1.6480029,26,Event
52.7989012,-0.0298824,15,Event
51.5147341,-0.0675546,21,Event
52.341186,-1.330203,0,Event
51.5209311,-0.0940764,21,Event
52.6420767,-1.1443157,13,Event
50.918171,0.4822495,3,Event
51.5416372,-0.0012587,21,Event
52.4165095,-4.0748438,7,Event
51.6750309,-1.2945819,27,Event
52.9384633,-1.4965209,13,Event
53.4674583,-2.2339489,29,Event
51.5144918,-0.0803065,21,Event
51.621258,-3.922469,7,Event
51.5255336,-0.0882304,21,Event
51.2288032,-2.8089386,16,Event
57.1472947,-2.1062293,17,Event
52.5886244,-2.130491,26,Event
52.6500959,-1.1322068,13,Event
51.427433,-0.345782,5,Event
51.5053782,-0.1049948,21,Event
51.4982841,-2.5915971,16,Event
52.0523817,1.1634152,9,Event
55.3781,-3.436,14,Event
53.0217053,-2.1809747,32,Event
55.8597616,-4.2592386,2,Event
52.2042666,0.1149085,31,Event
52.3831611,-1.5620634,0,Event
51.6810688,-1.2791365,27,Event
51.5013974,-2.5443671,16,Event
51.2134056,-0.8032251,4,Event
51.6414203,-0.7371623,4,Event
51.5349086,-0.1216933,21,Event
52.7989012,-0.0298824,15,Event
52.7989012,-0.0298824,15,Event
53.7634781,-2.7101615,29,Event
51.5017355,0.0055388,21,Event
51.5349086,-0.1216933,21,Event
51.4638516,-3.1600866,7,Event
51.5569879,-0.1411791,21,Event
51.5238311,-0.0386544,21,Event
52.3752323,-1.2598923,0,Event
53.0525599,-3.0061748,11,Event
50.972144,0.0964773,3,Event
53.4830083,-2.2332104,29,Event
52.3775859,-1.9580451,26,Event
53.545529,-2.6303,29,Event
51.4988,-0.1749,21,Event
53.4015079,-2.9650876,11,Event
53.4029753,-2.9797309,11,Event
50.7836712,0.270926,3,Event
50.8030046,-0.0569453,3,Event
51.5145,-0.1116,21,Event
52.6113259,-1.9279671,26,Event
50.376228,-4.1401411,20,Event
53.4840582,-2.2361607,29,Event
51.2902174,-2.8675455,16,Event
51.2902174,-2.8675455,16,Event
51.7521579,-1.2619056,27,Event
53.4081174,-2.1606249,29,Event
51.5418249,-0.0004289,21,Event
51.9984682,-0.7438704,25,Event
51.4433096,-2.567962,16,Event
51.516936,-0.1304373,21,Event
52.938636,-1.1951582,13,Event
51.6059771,-1.2611524,27,Event
51.51138,-0.09027,21,Event
53.9575059,-0.9759675,28,Event
53.7947472,-1.7455882,1,Event
52.4786701,-1.894653,26,Event
53.4099317,-2.9807871,11,Event
51.905757,-2.0796086,30,Event
51.510005,-0.127307,21,Event
51.4944153,-0.1363526,21,Event
51.510739,-0.118114,21,Event
51.6416,-0.7368,4,Event
53.9605467,-1.096366,28,Event
51.5110996,-0.1532614,21,Event
51.5349086,-0.1216933,21,Event
51.5349086,-0.1216933,21,Event
51.7558855,-1.2441694,27,Event
53.7947719,-1.6020708,1,Event
53.7947719,-1.6020708,1,Event
53.7947719,-1.6020708,1,Event
53.7947719,-1.6020708,1,Event
53.7634781,-2.7101615,29,Event
50.9164559,-1.3766394,18,Event
51.4769269,-3.176146,7,Event
51.5007675,-0.1498815,21,Event
51.5299717,-0.1276759,21,Event
51.522662,-0.085634,21,Event
51.4546264,-0.8933883,4,Event
51.4488728,-2.5834325,16,Event
51.5349086,-0.1216933,21,Event
52.1952,0.1316,31,Event
52.4837557,-1.8906637,26,Event
52.4837557,-1.8906637,26,Event
55.9470294,-3.2021888,14,Event
54.4051786,-1.7360949,22,Event
51.5851685,-0.2216171,21,Event
51.5208155,-0.0915319,21,Event
51.7521579,-1.2619056,27,Event
50.7836712,0.270926,3,Event
50.7836712,0.270926,3,Event
51.6275801,-0.7523862,4,Event
53.4083714,-2.9915726,11,Event
52.6113259,-1.9279671,26,Event
52.6113259,-1.9279671,26,Event
50.376228,-4.1401411,20,Event
55.8646775,-4.2581289,2,Event
51.5195998,-0.1817608,21,Event
51.3431379,-2.4825455,16,Event
51.3623864,-2.3453873,16,Event
53.4840582,-2.2361607,29,Event
53.4840582,-2.2361607,29,Event
51.2697308,-2.8517539,16,Event
51.5083537,0.0198855,21,Event
54.969366,-1.6142687,22,Event
52.194317,0.134587,31,Event
51.41604,-0.75398,4,Event
52.9771836,-2.1259416,32,Event
51.5291077,-0.2375418,21,Event
51.5291077,-0.2375418,21,Event
51.5291077,-0.2375418,21,Event
51.0318972,-3.0605839,7,Event
50.9206671,-1.3955327,18,Event
51.5418249,-0.0004289,21,Event
51.5248703,-0.1390121,21,Event
51.5053782,-0.1049948,21,Event
51.5216676,-0.089684,21,Event
52.4307628,-1.4033854,0,Event
51.4913737,-0.1214194,21,Event
52.4133206,-1.7792657,26,Event
52.407999,-1.5057217,0,Event
51.7521579,-1.2619056,27,Event
51.5202825,-0.079511,21,Event
51.8566257,-4.3034325,7,Event
55.3781,-3.436,14,Event
52.2488408,-0.8098507,25,Event
55.8427116,-4.2687452,2,Event
52.449,-1.9339,26,Event
55.940482,-3.181973,14,Event
52.3800625,-1.5616976,0,Event
52.6292112,-1.0861819,13,Event
51.07164,-1.308947,18,Event
52.1966307,-2.2437565,30,Event
51.5247934,-0.0975912,21,Event
51.5117321,-0.1232697,21,Event
53.3815906,-1.4817909,1,Event
51.5086296,-0.138725,21,Event
51.5086296,-0.138725,21,Event
51.5253,-0.0813,21,Event
52.0880131,-2.3415154,30,Event
52.0880131,-2.3415154,30,Event
52.363896,-2.0568471,26,Event
54.9753348,-1.6100477,22,Event
51.5147341,-0.0675546,21,Event
51.5152201,-0.0899357,21,Event
51.5144334,-0.0750199,21,Event
51.5144334,-0.0750199,21,Event
51.514825,-0.067558,21,Event
51.514825,-0.067558,21,Event
51.5072023,-0.2232423,21,Event
51.5204932,-0.001091,21,Event
51.5204932,-0.001091,21,Event
54.9749243,-1.6103673,22,Event
51.514769,-0.067643,21,Event
52.9250287,-1.4540158,13,Event
51.5170595,-0.088824,21,Event
52.0540042,-0.7392017,25,Event
51.5017355,0.0055388,21,Event
51.5073509,-0.1277583,21,Event
52.486243,-1.890401,26,Event
55.864237,-4.251806,2,Event
51.5105384,-0.5950406,5,Event
55.953252,-3.188267,14,Event
53.4073459,-2.9870124,11,Event
50.7401153,-1.8789531,18,Event
51.5584069,0.0755874,21,Event
52.7989012,-0.0298824,15,Event
53.7634781,-2.7101615,29,Event
53.7634781,-2.7101615,29,Event
53.7634781,-2.7101615,29,Event
53.7634781,-2.7101615,29,Event
53.7634781,-2.7101615,29,Event
51.5007675,-0.1498815,21,Event
51.5007675,-0.1498815,21,Event
51.5007675,-0.1498815,21,Event
51.5010153,-0.0937961,21,Event
52.341186,-1.330203,0,Event
52.6348777,1.3010427,9,Event
51.4525638,-2.5999901,16,Event
51.4769269,-3.176146,7,Event
51.4525638,-2.5999901,16,Event
53.7999929,-1.5467429,1,Event
52.2109006,0.0916506,31,Event
52.2109006,0.0916506,31,Event
51.518204,-0.0896184,21,Event
51.5208853,-0.0857716,21,Event
51.5160074,-0.1644426,21,Event
51.1864853,0.3930019,3,Event
51.1864853,0.3930019,3,Event
51.1864853,0.3930019,3,Event
51.5051097,-0.2132654,21,Event
51.4638516,-3.1600866,7,Event
51.5010153,-0.0937961,21,Event
51.514769,-0.067643,21,Event
51.514769,-0.067643,21,Event
51.514769,-0.067643,21,Event
51.514769,-0.067643,21,Event
51.5569879,-0.1411791,21,Event
51.5569879,-0.1411791,21,Event
51.5569879,-0.1411791,21,Event
51.5569879,-0.1411791,21,Event
51.5569879,-0.1411791,21,Event
51.5569879,-0.1411791,21,Event
51.5569879,-0.1411791,21,Event
51.5569879,-0.1411791,21,Event
51.5569879,-0.1411791,21,Event
55.378051,-3.435973,14,Event
51.4546264,-0.8933883,4,Event
51.4546264,-0.8933883,4,Event
51.4546264,-0.8933883,4,Event
51.4546264,-0.8933883,4,Event
51.4546264,-0.8933883,4,Event
51.4546264,-0.8933883,4,Event
51.4546264,-0.8933883,4,Event
51.5569879,-0.1411791,21,Event
51.5569879,-0.1411791,21,Event
51.5569879,-0.1411791,21,Event
51.5569879,-0.1411791,21,Event
51.5569879,-0.1411791,21,Event
51.5569879,-0.1411791,21,Event
51.5569879,-0.1411791,21,Event
51.5569879,-0.1411791,21,Event
51.5074,-0.1278,21,Event
51.5074,-0.1278,21,Event
51.5569879,-0.1411791,21,Event
51.5569879,-0.1411791,21,Event
51.5569879,-0.1411791,21,Event
51.5569879,-0.1411791,21,Event
51.5569879,-0.1411791,21,Event
51.5569879,-0.1411791,21,Event
51.5073509,-0.1277583,21,Event
52.213133,0.0998691,31,Event
50.8314805,-0.1387252,3,Event
52.3555177,-1.1743197,0,Event
52.4887594,-1.8871452,26,Event
52.2016671,0.1177882,31,Event
52.186262,0.1377962,31,Event
51.5178737,-0.106528,21,Event
52.6420767,-1.1443157,13,Event
53.4860802,-2.2398322,29,Event
52.6277912,1.2909797,9,Event
52.3752323,-1.2598923,0,Event
54.6176244,-5.8542113,10,Event
54.6176244,-5.8542113,10,Event
54.6176244,-5.8542113,10,Event
54.6176244,-5.8542113,10,Event
54.6176244,-5.8542113,10,Event
54.6176244,-5.8542113,10,Event
54.6176244,-5.8542113,10,Event
54.6176244,-5.8542113,10,Event
54.6176244,-5.8542113,10,Event
54.6176244,-5.8542113,10,Event
54.603576,-5.927396,10,Event
55.8598446,-4.2594089,2,Event
55.137666,-2.259511,8,Event
51.4987997,-0.1748772,21,Event
51.5349086,-0.1216933,21,Event
52.6025,-2.1281,26,Event
52.6025,-2.1281,26,Event
52.6025,-2.1281,26,Event
52.6025,-2.1281,26,Event
51.5073509,-0.1277583,21,Event
51.5073509,-0.1277583,21,Event
55.9381534,-3.1744922,14,Event
53.4029753,-2.9797309,11,Event
53.4029753,-2.9797309,11,Event
53.4029753,-2.9797309,11,Event
51.5198587,-0.0987102,21,Event
51.5095842,-0.1423075,21,Event
50.8030046,-0.0569453,3,Event
50.8030046,-0.0569453,3,Event
55.8603581,-4.2584732,2,Event
55.8603581,-4.2584732,2,Event
55.8603581,-4.2584732,2,Event
55.8603581,-4.2584732,2,Event
50.7836712,0.270926,3,Event
53.9661026,-1.0818778,28,Event
53.9661026,-1.0818778,28,Event
53.9661026,-1.0818778,28,Event
53.9661026,-1.0818778,28,Event
53.9661026,-1.0818778,28,Event
53.9661026,-1.0818778,28,Event
52.6113259,-1.9279671,26,Event
52.6113259,-1.9279671,26,Event
52.6113259,-1.9279671,26,Event
52.1975549,-2.2430422,30,Event
51.4651854,-0.2224293,21,Event
51.4651854,-0.2224293,21,Event
57.152778,-2.082794,17,Event
53.9661026,-1.0818778,28,Event
53.9661026,-1.0818778,28,Event
53.9661026,-1.0818778,28,Event
51.5242916,-0.0818819,21,Event
50.8327109,-0.1395054,3,Event
55.8427116,-4.2687452,2,Event
55.8427116,-4.2687452,2,Event
52.6113259,-1.9279671,26,Event
52.6113259,-1.9279671,26,Event
52.6113259,-1.9279671,26,Event
52.6113259,-1.9279671,26,Event
52.6113259,-1.9279671,26,Event
52.6113259,-1.9279671,26,Event
53.7961049,-1.5497251,1,Event
52.6113259,-1.9279671,26,Event
53.4751092,-2.2346931,29,Event
52.4778044,-1.9103284,26,Event
51.4521226,-2.5986163,16,Event
55.953252,-3.188267,14,Event
55.8585849,-4.245605,2,Event
55.9382593,-3.1916068,14,Event
50.364394,-4.139458,20,Event
53.486285,-2.2400908,29,Event
51.6627985,-3.8040935,7,Event
52.0818675,-4.6604898,7,Event
51.6344112,-3.2166254,7,Event
51.7378125,-3.3800593,7,Event
52.5167841,-3.3162131,11,Event
51.5151011,-0.0837873,21,Event
53.4840582,-2.2361607,29,Event
51.4947961,-0.3111115,5,Event
51.4947961,-0.3111115,5,Event
51.4947961,-0.3111115,5,Event
51.4947961,-0.3111115,5,Event
51.4947961,-0.3111115,5,Event
51.4947961,-0.3111115,5,Event
51.4947961,-0.3111115,5,Event
51.5029402,-0.0884508,21,Event
51.529551,-0.119981,21,Event
52.6025,-2.1281,26,Event
52.6025,-2.1281,26,Event
52.6025,-2.1281,26,Event
52.6025,-2.1281,26,Event
51.2809444,-2.8488521,16,Event
51.2861914,-2.8460021,16,Event
51.235305,-2.7149077,16,Event
51.5357196,-0.1058969,21,Event
53.486285,-2.2400908,29,Event
53.486285,-2.2400908,29,Event
51.7521579,-1.2619056,27,Event
51.5073509,-0.1277583,21,Event
55.9472067,-3.187064,14,Event
51.3188287,-2.514125,16,Event
51.3188287,-2.514125,16,Event
51.5073509,-0.1277583,21,Event
56.462018,-2.970721,14,Event
51.500179,-0.0947826,21,Event
51.5123443,-0.0909852,21,Event
56.462018,-2.970721,14,Event
51.5291077,-0.2375418,21,Event
51.5291077,-0.2375418,21,Event
51.5291077,-0.2375418,21,Event
51.5291077,-0.2375418,21,Event
51.5291077,-0.2375418,21,Event
51.5291,-0.2375,21,Event
51.5291077,-0.2375418,21,Event
51.5181986,-0.0904065,21,Event
51.5291077,-0.2375418,21,Event
51.5291077,-0.2375418,21,Event
51.5291077,-0.2375418,21,Event
51.5291077,-0.2375418,21,Event
51.5291077,-0.2375418,21,Event
51.5291,-0.2375,21,Event
51.5291077,-0.2375418,21,Event
51.5291077,-0.2375418,21,Event
51.5291077,-0.2375418,21,Event
51.5291077,-0.2375418,21,Event
51.5291077,-0.2375418,21,Event
51.5291077,-0.2375418,21,Event
51.5291077,-0.2375418,21,Event
51.5291077,-0.2375418,21,Event
51.5291077,-0.2375418,21,Event
